200,5199,34.8913,2.89478,7.69046e-05,19.7701,3.36144e-05,5.9799
200,5199,42.8947,2.91193,8.22017e-05,19.1346,3.5335e-05,6.88041
200,5199,36.43,3.01283,8.33772e-05,18.9754,3.51093e-05,6.75855
200,5199,36.6362,2.99027,8.55711e-05,19.5362,3.52727e-05,6.31197
200,5199,48.7515,3.67287,7.96604e-05,19.187,3.54566e-05,6.46678
200,5199,42.1547,2.9105,7.78336e-05,18.1698,3.31674e-05,6.45356
200,5199,40.7568,3.49167,7.58482e-05,19.5853,3.55411e-05,6.79812
200,5199,39.8223,3.31535,7.76754e-05,18.5247,3.41296e-05,6.43492
200,5199,35.1195,2.80021,7.83667e-05,18.5613,3.32359e-05,6.46609
200,5199,43.0895,3.16826,8.15611e-05,19.2116,3.51911e-05,6.77008
500,50499,1965.97,18.809,8.73198e-05,166.258,3.91945e-05,90.0151
500,50499,1869.23,19.7083,8.89881e-05,166.968,3.84494e-05,90.4509
500,50499,1868.35,18.4884,9.93044e-05,169.023,3.98767e-05,89.5831
500,50499,1956.13,20.6681,9.19646e-05,171.55,4.15029e-05,96.7448
500,50499,1876.29,17.9038,8.12052e-05,163.989,3.97304e-05,90.5742
500,50499,1880.76,19.9855,9.51216e-05,167.496,3.86886e-05,91.7396
500,50499,1871.54,18.9805,8.36856e-05,163.098,3.85359e-05,90.2966
500,50499,1944.64,18.5754,8.94388e-05,176.412,4.40287e-05,96.4669
500,50499,1858.51,19.7378,9.29898e-05,172.323,4.03653e-05,90.5526
500,50499,1885.13,19.5582,8.79314e-05,164.074,3.92933e-05,91.2081
500,55499,2073.56,20.2955,9.22215e-05,166.667,3.80923e-05,90.5762
500,55499,2041.36,19.3174,9.16725e-05,164.862,3.74517e-05,90.738
500,55499,2047.13,21.0318,9.26293e-05,195.93,4.14222e-05,91.164
500,55499,2027.1,18.5736,8.91792e-05,170.136,3.80424e-05,90.4354
500,55499,2069.75,18.9037,8.60021e-05,169.094,3.98177e-05,90.6928
500,55499,1991.6,21.1156,9.8275e-05,170.885,3.80691e-05,89.9492
500,55499,1966.48,19.4796,8.74288e-05,169.166,3.92635e-05,91.0249
500,55499,1973.21,19.5908,8.82099e-05,167.857,3.84976e-05,90.6666
500,55499,1984.53,22.3065,9.70903e-05,170.285,3.84934e-05,90.8083
500,55499,2019.23,19.2154,9.37841e-05,167.72,3.74947e-05,90.9857
500,60499,2128.93,18.6972,8.79757e-05,173.937,3.81933e-05,91.6098
500,60499,2185.9,20.344,9.27928e-05,177.584,3.76991e-05,90.8469
500,60499,2097.73,19.4141,8.90604e-05,172.733,3.86676e-05,91.7163
500,60499,2115.16,19.1066,8.83872e-05,172.18,3.78384e-05,91.166
500,60499,2164.44,20.2471,8.79735e-05,174.637,3.82296e-05,90.6588
500,60499,2139.6,20.3968,8.99205e-05,185.319,4.61138e-05,97.1104
500,60499,2086.45,20.5385,9.02912e-05,173.983,3.85516e-05,90.7131
500,60499,2202,21.1544,9.59128e-05,199.926,3.81571e-05,91.1847
500,60499,2253.49,20.2545,7.81553e-05,175.755,3.83683e-05,90.2536
500,60499,2208.38,20.9985,9.14937e-05,199.749,3.81158e-05,89.9368
500,65499,2269.46,20.9062,8.97993e-05,197.086,4.17621e-05,97.2927
500,65499,2330.41,20.7227,9.19759e-05,180.805,3.77698e-05,91.0581
500,65499,2300.9,21.3552,9.11035e-05,184.077,3.81549e-05,91.0926
500,65499,2275.1,31.545,9.46406e-05,191.815,4.21183e-05,98.9899
500,65499,2238.81,22.6573,9.79183e-05,182.387,3.93414e-05,90.1177
500,65499,2252.76,20.6543,8.55355e-05,185.668,3.95994e-05,90.3238
500,65499,2237.6,21.1001,9.08822e-05,182.396,4.01393e-05,91.7583
500,65499,2272.33,23.3472,8.6298e-05,181.701,3.98303e-05,90.7969
500,65499,2277.33,21.4211,9.3771e-05,182.418,3.99862e-05,91.0269
500,65499,2284.75,20.7417,9.85071e-05,185.907,3.98017e-05,90.7817
500,70499,2354.27,22.3457,8.43639e-05,185.845,3.86424e-05,90.8578
500,70499,2397.92,21.4417,8.88558e-05,192.338,3.98354e-05,112.17
500,70499,2366.31,21.4162,9.15311e-05,199.352,3.96857e-05,91.355
500,70499,2329.49,24.499,9.46187e-05,207.213,3.85227e-05,90.8426
500,70499,2387.41,21.2439,9.21188e-05,188.937,4.0132e-05,102.353
500,70499,2365.49,21.4497,0.000104043,187.783,3.8986e-05,90.4613
500,70499,2325.93,21.7454,9.1188e-05,187.628,3.97166e-05,90.6735
500,70499,2428.63,22.4483,8.41403e-05,191.051,4.33411e-05,93.5849
500,70499,2340.94,21.2013,9.54828e-05,187.379,3.90848e-05,90.5059
